ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
ISR,Israel,,1.248228484,,1.00228754,,0.981482661,,1.064081739,0.888440994,0.870184731,0.813143278,0.952013408,0.871245452,0.88333449,0.813482506,0.88184841,0.981120274
ITA,Italy,,0.984286605,,0.757459638,,0.803349581,,0.701868931,0.661683752,0.580044602,0.467242208,0.279693401,0.364054097,0.344785669,0.356965033,0.380907924,0.410313294
JAM,Jamaica,,-0.438379206,,-0.30678652,,-0.493636063,,-0.379846951,-0.529245281,-0.399693971,-0.486328892,-0.465238628,-0.453819175,-0.401818345,-0.478730171,-0.49679399,-0.433708274
JPN,Japan,,1.317583009,,1.331401683,,1.293030515,,1.134657555,1.175220073,1.263741285,1.241528332,1.363302104,1.333405332,1.324013297,1.28678292,1.3135381,1.274403652
JOR,Jordan,,0.276481274,,0.358617514,,0.371300162,,0.133384087,0.373965565,0.369308895,0.410501831,0.411502382,0.476842489,0.481168236,0.294210001,0.224721437,0.238306553
KAZ,Kazakhstan,,-1.186738137,,-1.070748083,,-1.07820472,,-1.121846082,-1.053950516,-1.022276687,-0.823399382,-0.97850951,-0.878646242,-0.759894009,-0.638366962,-0.624329083,-0.625328439
KEN,Kenya,,-1.043196334,,-1.12633884,,-0.89745266,,-0.913935375,-0.890637373,-0.858237201,-0.896733812,-0.881213629,-0.969048253,-1.019760958,-1.065775653,-1.013040766,-1.009525365
KIR,Kiribati,,0.771775437,,0.145053373,,0.603339362,,0.657337731,0.33736182,0.362587911,0.743958823,0.866833344,0.788970004,0.399904078,0.180227597,0.075858838,0.081245865
PRK,"Korea, Democratic People's Republic of",,-0.89053634,,-0.893333453,,-0.860367352,,-1.136891583,-0.9829977,-1.166004749,-1.001686607,-1.272719888,-1.084013816,-1.060723353,-1.253519824,-1.296998291,-1.301958945
KOR,"Korea, Republic of",,0.753416023,,0.733356164,,0.831408476,,0.914299699,0.781306934,0.912951931,0.966484649,0.826881784,1.011310365,0.844865139,0.979898879,0.990723949,1.009845637
KWT,Kuwait,,0.596524182,,0.602074461,,0.579261954,,0.599496951,0.559785216,0.519212754,0.599914461,0.568229616,0.632853039,0.607213928,0.54812333,0.539081392,0.498193954
KGZ,Kyrgyzstan,,-0.762887639,,-0.739588553,,-0.876608388,,-0.758017117,-0.744119695,-0.808120646,-1.124416097,-1.308824991,-1.284585566,-1.369702331,-1.326548804,-1.29306121,-1.249681438
LAO,Lao People's Democratic Republic,,-0.981987609,,-0.855887662,,-0.946290872,,-1.096624523,-1.236285081,-1.065434789,-1.115907824,-0.973016502,-0.915682122,-0.829657639,-0.979282592,-0.901809033,-0.918447749
LVA,Latvia,,0.033423807,,0.178593019,,0.135497012,,0.280928168,0.565321485,0.584566973,0.589110261,0.632743402,0.706890317,0.78396844,0.807248083,0.78777328,0.800181623
LBN,Lebanon,,-0.244790353,,-0.306415956,,-0.133598381,,-0.266855475,-0.372148457,-0.226875621,-0.302966365,-0.618704575,-0.691808783,-0.661549922,-0.662858243,-0.664868178,-0.675800981
LSO,Lesotho,,-0.002584298,,0.108119652,,0.037875745,,-0.002138524,-0.012751686,-0.153038422,-0.166254795,-0.260525769,-0.345030887,-0.262368512,-0.227860628,-0.300703062,-0.272993583
LBR,Liberia,,-2.233533968,,-2.113285327,,-2.115131618,,-1.855277358,-1.69466723,-1.705361063,-1.367668049,-0.865263647,-1.010895403,-1.189653311,-1.077085114,-1.011338079,-0.960839372
LBY,Libyan Arab Jamahiriya,,-1.06089345,,-0.986815192,,-0.839491211,,-1.03073612,-0.79569972,-0.814340616,-0.870862486,-0.990161593,-0.811891876,-0.704819515,-0.858747385,-0.939253171,-1.15873912
LIE,Liechtenstein,,1.457112939,,1.510574465,,1.500710667,,1.490229246,1.243279079,1.101648103,1.022587693,1.150094451,1.449212014,1.458516451,1.60692076,1.617910339,1.628101757
LTU,Lithuania,,0.357638348,,0.476475921,,0.23813214,,0.351377472,0.484768241,0.583648372,0.583667445,0.584556842,0.606382674,0.616595919,0.707574395,0.7641039,0.765967483
LUX,Luxembourg,,1.684601193,,1.77814654,,1.801667119,,1.856058833,1.841499801,1.878643151,1.825472082,1.682889133,1.751053449,1.800129114,1.811398736,1.824240528,1.809945763
MDG,Madagascar,,-0.529053728,,-0.579280856,,-0.252604243,,-0.267906773,-0.203441958,-0.201409864,-0.324943597,-0.428904545,-0.37263754,-0.44770591,-0.723186479,-0.849856864,-0.836592175
MWI,Malawi,,-0.453591402,,-0.477629575,,-0.504225689,,-0.471696256,-0.250939267,-0.123324099,-0.122307174,-0.249180517,-0.186835418,-0.136397676,-0.125789839,-0.145027657,-0.172558847
MYS,Malaysia,,0.607469975,,0.356122378,,0.311784314,,0.496584814,0.570805475,0.58646559,0.575865194,0.54128258,0.513695352,0.412272283,0.482398103,0.517434488,0.518046562
MDV,Maldives,,0.52722822,,0.170719971,,0.367747357,,0.065476401,0.152673259,0.075105685,0.227115939,0.11462291,0.009145374,-0.163052475,-0.168697821,-0.324304384,-0.391183209
MLI,Mali,,-0.529053728,,-0.524875278,,-0.460364154,,-0.31897126,-0.026482092,-0.173407953,-0.138739585,-0.308104096,-0.205201567,-0.349545668,-0.376879028,-0.463127644,-0.503271417
MLT,Malta,,1.061696637,,1.276188771,,1.324343495,,1.436998078,1.548576049,1.336316078,1.409937353,1.533865996,1.584107145,1.598709395,1.517564773,1.478578621,1.349019237
