ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,
MWI,Malawi,0.40928172,0.40928172,0.406877899,0.404474085,0.401814473,0.399154862,0.402407807,0.405660749,0.449812147,0.47533518,0.475538565,0.450163897,0.462632916,0.472720465,0.474842032,0.470994469,0.465488231,0.465488231
MYS,Malaysia,0.621493995,0.621493995,0.596359235,0.571224476,0.56679067,0.562356863,0.580836916,0.599316963,0.614161095,0.617293118,0.615173039,0.608256516,0.60273907,0.582454457,0.596479621,0.603486898,0.603609312,0.603609312
MDV,Maldives,0.605445644,0.605445644,0.569794822,0.534143994,0.553846735,0.573549471,0.543322378,0.51309528,0.530534652,0.515021137,0.545423188,0.522924582,0.501829075,0.467389505,0.466260436,0.435139123,0.421763358,0.421763358
MLI,Mali,0.394189254,0.394189254,0.394607091,0.395024944,0.401476055,0.407927169,0.422066462,0.436205748,0.494703582,0.465318409,0.472252083,0.438379181,0.458959687,0.430090866,0.424624194,0.407374471,0.399345717,0.399345717
MLT,Malta,0.712339327,0.712339327,0.733788538,0.755237754,0.760053205,0.764868699,0.776134157,0.787399616,0.80971521,0.767263216,0.781987471,0.806773199,0.816821429,0.819741879,0.803512955,0.795715724,0.769803847,0.769803847
MHL,Marshall Islands,0.453485192,0.453485192,0.451687846,0.449890499,0.475727195,0.501563888,0.513950241,0.526336591,0.494673316,0.456779933,0.485552616,0.496497529,0.498151059,0.539833281,0.445770232,0.445935707,0.52608237,0.52608237
MRT,Mauritania,0.422471897,0.422471897,0.420973575,0.419475251,0.424917853,0.430360447,0.418593144,0.40682584,0.398856217,0.363200973,0.37104161,0.360134574,0.375657842,0.281318976,0.341587749,0.32523485,0.32255898,0.32255898
MUS,Mauritius,0.671629161,0.671629161,0.687463021,0.703296885,0.69659605,0.689895218,0.69594388,0.701992552,0.71114842,0.701656388,0.701284097,0.664430564,0.670757845,0.690960057,0.685919449,0.669148178,0.672749973,0.672749973
MEX,Mexico,0.348254746,0.348254746,0.366053867,0.383853011,0.397286284,0.410719566,0.420233786,0.429748003,0.422549353,0.424364818,0.418315454,0.408967751,0.393521621,0.357621743,0.381938888,0.386840381,0.40215266,0.40215266
FSM,"Micronesia, Federated States of",0.654355087,0.654355087,0.615874577,0.577394064,0.544389084,0.511384107,0.505582269,0.499780432,0.47547143,0.586267738,0.640976845,0.641633258,0.631997508,0.578539143,0.518882927,0.484908481,0.486146926,0.486146926
MDA,"Moldova, Republic of",0.463060529,0.463060529,0.469436264,0.475811998,0.431956196,0.388100398,0.379651761,0.371203119,0.381576239,0.426561555,0.419629661,0.392463975,0.394995553,0.413482019,0.404871637,0.420346855,0.428168572,0.428168572
MCO,Monaco,0.654355087,0.654355087,0.666497731,0.678640386,0.674657011,0.670673623,0.668973613,0.667273622,0.66205054,0.663086579,0.652450697,0.696605874,0.68187794,0.68311208,0.693958859,0.679276423,0.678743495,0.678743495
MKD,Macedonia,0.417868128,0.417868128,0.41102168,0.404175234,0.386180484,0.368185734,0.370521808,0.37285788,0.387851959,0.450792377,0.426120813,0.386738691,0.407545982,0.424862251,0.445134568,0.441885236,0.450518988,0.450518988
MNG,Mongolia,0.492178456,0.492178456,0.495048291,0.497918126,0.486861669,0.475805211,0.499348906,0.5228926,0.527225814,0.496588836,0.453629069,0.431337854,0.422990442,0.423207067,0.43746075,0.415425332,0.433095723,0.433095723
MNE,Montenegro,0.428469523,0.428469523,0.428469523,0.428469523,0.428469523,0.428469523,0.428469523,0.428469523,0.428469523,0.430036689,0.443943423,0.431496698,0.460855536,0.484962811,0.514256294,0.499324409,0.506820839,0.506820839
