ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
SAU,Saudi Arabia,VCT,Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,
SEN,Senegal,WSM,Samoa,,,,,,,,,,,,,,,,
SRB,Serbia,SMR,San Marino,,,,,,,,,,,,,,,,
SYC,Seychelles,STP,Sao Tome and Principe,,,,,,,,,,,,,,,,
SLE,Sierra Leone,SAU,Saudi Arabia,-433.7527332,-406.7766538,-423.9300365,-407.9966316,-360.9366494,-373.0281282,-340.8657729,-276.5977361,-324.4797517,-284.7212285,-298.8992769,-264.0763609,-284.7451456,-275.9974042,-234.723819,-217.8143315
SGP,Singapore,SEN,Senegal,43.08761901,43.13328789,45.85621473,47.41289691,49.40389084,50.27896056,53.25673854,61.65289098,66.44453392,67.03380274,65.16274465,63.98025208,60.14692564,62.82814475,60.19154694,60.56383841
SVK,Slovakia,SRB,Serbia,45.60006805,65.86883949,61.09190431,58.85425154,55.34874784,49.27163253,59.16633157,60.32314913,57.10411069,63.84382889,68.88440903,68.14691286,63.94203802,61.98340299,60.71703526,63.90483796
SVN,Slovenia,SYC,Seychelles,,,,,,,,,,,,,,,,
SLB,Solomon Islands,SLE,Sierra Leone,,,,,,,,,,,,,,,,
SOM,Somalia,SGP,Singapore,99.10425465,99.15186519,99.24436206,99.15436734,99.06758636,99.09980368,98.46611088,98.43935108,98.6506874,98.93011885,98.59420068,98.60804233,98.45868843,98.48748757,98.66841587,98.76817722
ZAF,South Africa,SVK,Slovakia,90.09729614,89.06268174,88.88246345,88.14001039,84.68925896,79.32986591,79.51395357,79.94126222,75.87438373,78.30549194,79.69450476,78.56543988,82.48048336,78.96930556,81.35405735,84.31278655
ESP,Spain,SVN,Slovenia,76.26626829,82.62857954,77.86128238,77.88109809,83.60321536,79.83857826,79.30410843,73.82339853,74.15073568,78.27991252,74.79680076,76.74187238,74.38290763,77.05609224,77.12484322,76.39152927
LKA,Sri Lanka,SLB,Solomon Islands,,,,,,,,,,,,,,,,
SDN,Sudan,SOM,Somalia,,,,,,,,,,,,,,,,
SUR,Suriname,ZAF,South Africa,-29.83286778,-26.50696365,-31.28038001,-35.33528937,-32.6024754,-32.74845886,-28.0057136,-29.76305642,-30.38440755,-22.03493178,-22.61439359,-22.59072735,-15.30854281,-8.755606433,-9.980990904,-17.83298357
SWZ,Swaziland,ESP,Spain,82.68728506,90.03390239,88.36584183,88.41767655,84.72678393,87.33731349,90.80854068,84.81801491,91.16579439,87.99430851,84.95872821,86.65571915,87.97022696,85.72043506,85.50678411,87.29516331
SWE,Sweden,LKA,Sri Lanka,125.1093619,109.2334721,104.5902814,107.8901885,107.2820751,88.62632604,89.16014755,82.56027801,89.09723157,81.7946731,82.34772987,92.0292832,85.05175801,87.95609615,83.30842687,96.21411012
CHE,Switzerland,SDN,Sudan,65.33029974,64.18741757,61.16876459,63.51617993,47.35890462,-3.748244077,-14.27403232,-19.18332292,-30.39934867,-42.31043985,-45.7446995,-56.87438472,-102.7979975,-99.76420649,-77.54957348,-67.30018918
SYR,Syrian Arab Republic,SUR,Suriname,,,,,,,,,,,,,,,,
TJK,Tajikistan,SWZ,Swaziland,,,,,,,,,,,,,,,,
TZA,"Tanzania, United Republic of",SWE,Sweden,82.66691525,74.70555172,81.61480679,80.67236956,80.01713902,89.9304658,81.83327421,83.76926037,78.4539405,74.35290692,78.73261373,77.68771683,77.36736773,79.07800756,81.37392157,79.38440361
THA,Thailand,CHE,Switzerland,109.8964815,107.0141669,109.7914613,108.5871074,110.5863123,107.6264791,110.7724282,106.7579877,105.9918157,106.5761998,111.6080214,104.5182082,103.901265,105.931535,106.1738283,106.3695572
TLS,TimorLeste,SYR,Syrian Arab Republic,-158.3119014,-138.425509,-124.70072,50,-107.2972542,-96.61796971,-105.6666236,-114.3582501,-110.1035421,-46.96875447,-14.62793788,-5.737248109,2.806772173,2.500355315,-8.314781584,-21.72487941
TGO,Togo,TJK,Tajikistan,138.7310954,135.725648,139.7968525,141.7291012,135.8951165,139.5930611,138.0695115,135.1613683,131.361652,135.4962357,133.2269699,135.69326,136.8448455,137.6332741,133.6038015,131.1345973
TON,Tonga,TZA,"Tanzania, United Republic of",88.7055242,94.28005194,81.05339097,102.5496689,96.12910066,91.59306576,100.5280441,101.8975646,102.6725949,88.44580669,57.22776373,48.98721611,67.68743761,67.96599782,70.10750521,64.91352864
TTO,Trinidad and Tobago,THA,Thailand,54.77840305,54.51566268,50.96226338,45.72894757,45.0863075,45.48015329,48.1833941,50.96324232,50.89026174,51.56321262,48.73344176,49.10664576,47.98971386,43.99410254,44.60746405,43.38402509
TUN,Tunisia,TLS,TimorLeste,,,,,,,,,,,,,,,,
TUR,Turkey,TGO,Togo,95.88217758,98.83937793,79.01838925,73.17849622,66.7459183,73.53756496,54.1647131,71.71848091,86.86672463,60.09383328,54.8041282,55.06970352,61.56448969,90.54859295,91.46545033,91.63689701
TKM,Turkmenistan,TON,Tonga,,,,,,,,,,,,,,,,
TUV,Tuvalu,TTO,Trinidad and Tobago,-98.24883014,-77.61927732,-87.80908759,-74.4830467,-77.72990481,-87.46701777,-79.3402815,-94.67140494,-127.8297184,-134.1082429,-117.2354365,-118.6072037,-113.9616883,-121.0082255,-117.1537225,-110.5930431
UGA,Uganda,TUN,Tunisia,8.684757123,3.467630327,-1.024050771,1.372523404,5.413210428,9.80055608,14.41974929,14.72245469,21.09611805,20.88017934,20.78611431,24.92804908,12.93937046,20.09837154,16.55472874,16.44172969
UKR,Ukraine,TUR,Turkey,98.17968946,102.1482333,98.87691792,97.48126875,90.71897149,90.85128165,84.88424342,93.55128795,94.82397352,100.7616699,96.0657057,96.77553368,91.44353884,87.34820159,87.45238138,93.87189923
ARE,United Arab Emirates,TKM,Turkmenistan,-139.0851841,-173.6289328,-64.57832911,-53.00648462,-87.54520828,-222.7663568,-239.2268983,-250.1524041,-247.6023408,-233.2496464,-236.025418,-223.224612,-205.5145241,-209.5009487,-112.9445497,-117.2517908
GBR,United Kingdom,TUV,Tuvalu,,,,,,,,,,,,,,,,
USA,United States,UGA,Uganda,,,,,,,,,,,,,,,,
URY,Uruguay,UKR,Ukraine,55.31578839,55.68169608,53.48594868,54.15939319,52.39903698,49.4522647,50.05465771,48.94992257,50.17473558,50.71045545,49.98260636,46.2252803,45.75679457,46.20507503,38.85963657,48.73777547
UZB,Uzbekistan,ARE,United Arab Emirates,-394.9492589,-354.2165076,-376.7237258,-370.7613913,-337.7023006,-360.7507721,-307.6733329,-267.1320508,-306.3859223,-304.4376363,-303.3163388,-303.3156089,-256.9728274,-220.6161362,-179.6918608,-183.733483
VUT,Vanuatu,GBR,United Kingdom,-17.62694494,-18.2518306,-21.16705489,-21.34638115,-25.35598337,-20.86220192,-16.17759708,-17.04236799,-10.14264819,-0.460857083,8.90569128,15.8149226,17.7513221,21.28138438,20.76289438,27.49134563
VEN,"Venezuela, Bolivarian Republic of",USA,United States,28.56433001,30.19002249,30.5822695,29.35221123,31.63210378,32.94841791,29.20823688,33.23665482,34.59479656,35.23300223,36.04402393,34.79510115,34.35896506,31.17357365,28.74668668,28.2135666
VNM,Viet Nam,URY,Uruguay,153.4504523,151.9065234,154.4819269,154.0670455,148.0209512,159.6805752,154.766952,150.5166406,153.320588,151.257713,152.5084975,139.3228853,146.9726479,117.9744001,123.1970443,131.2263517
YEM,Yemen,UZB,Uzbekistan,-1.248311283,3.046324453,-1.837923704,3.40378944,5.036292623,4.260955797,3.828126141,6.822950832,5.856122599,3.775867339,-2.510337889,-1.646437427,-9.636551869,0.188879507,-7.773286756,-4.980648494
ZMB,Zambia,VUT,Vanuatu,,,,,,,,,,,,,,,,
ZWE,Zimbabwe,VEN,"Venezuela, Bolivarian Republic of",-210.7043364,-229.6573249,-250.3347195,-227.94968,-208.8247063,-216.2969342,-206.2402016,-187.3333346,-170.8948585,-213.8440527,-176.0992823,-170.7861425,-148.9746872,-120.0314918,-111.4819887,-85.52152291
