ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ERI,Eritrea,-1.096998207,-1.096998207,-1.122714162,-1.148430138,-1.057076812,-0.965723439,-0.680734277,-0.395745127,-0.751005998,-0.595594887,-0.780332701,-0.900704529,-1.028482721,-0.710932964,-0.671739377,-0.875969386,-0.789888279,-0.789888279
EST,Estonia,0.672473951,0.672473951,0.616666555,0.560859225,0.673246264,0.785633328,0.814664841,0.843696442,0.858013323,0.652353063,0.583922211,0.731756325,0.627143627,0.558762299,0.556493318,0.615398113,0.590670965,0.590670965
ETH,Ethiopia,-1.098934221,-1.098934221,-0.915803552,-0.732672929,-0.869270027,-1.005867177,-1.142199397,-1.278531675,-1.43330208,-1.261059668,-1.655378629,-1.779854812,-1.833618454,-1.778485435,-1.728777392,-1.718293407,-1.633440638,-1.633440638
FJI,Fiji,0.750719521,0.750719521,0.759942293,0.769164959,0.489977151,0.210789309,0.291599125,0.372408934,0.44225427,0.369222521,0.394197681,-0.013126388,0.072711502,-0.047710461,-0.254641115,-0.156747303,0.02060846,0.02060846
FIN,Finland,1.332172523,1.332172523,1.364557981,1.39694335,1.51238811,1.627832851,1.645944118,1.664055301,1.665204293,1.588871146,1.58802443,1.496558605,1.497089158,1.447446851,1.424331746,1.38593538,1.38196923,1.38196923
FRA,France,0.818344195,0.818344195,0.74548322,0.672622249,0.709430933,0.746239577,0.801032782,0.855825884,0.188452847,0.343569807,0.388414414,0.543321484,0.527032513,0.505638239,0.517926672,0.699696035,0.611828271,0.611828271
GAB,Gabon,-0.030633008,-0.030633008,0.069753297,0.170139617,0.331554651,0.492969663,0.397909641,0.302849602,0.251509162,0.379093681,0.309237098,0.159172196,0.250710071,0.225270371,0.113561806,0.283533509,0.369881956,0.369881956
GMB,Gambia,0.470056005,0.470056005,0.529036641,0.588017233,0.517923653,0.44783005,0.587781429,0.727732799,0.343258757,0.22647055,0.257035008,-0.015218968,0.061433557,0.079188015,0.147894143,0.081571587,0.085538102,0.085538102
GEO,Georgia,-1.689165022,-1.689165022,-1.730298042,-1.771430967,-1.379448414,-0.987465722,-1.163410783,-1.33935585,-1.318735758,-0.868666901,-0.670835807,-0.93500829,-0.628438861,-0.916166873,-0.955447551,-0.724248936,-0.750010669,-0.750010669
DEU,Germany,1.211273049,1.211273049,1.192780852,1.174288684,1.249149799,1.32401098,1.173553705,1.023096366,0.549430874,0.635456798,0.871769871,1.012293754,0.996414993,0.939117467,0.863567437,0.807704704,0.86419085,0.86419085
GHA,Ghana,-0.320023653,-0.320023653,-0.284133911,-0.248244183,-0.344247967,-0.440251757,-0.346904755,-0.253557775,-0.030763985,-0.002614194,0.172483987,0.054969382,-0.027866916,0.006186098,0.034180157,0.023118066,0.145379073,0.145379073
GRC,Greece,0.445669117,0.445669117,0.541184664,0.636700209,0.674731612,0.712763051,0.754563689,0.79636431,0.467330303,0.464172475,0.513869507,0.613873538,0.507737571,0.250436928,-0.181390407,-0.097714246,-0.064902501,-0.064902501
GRD,Grenada,0.817002519,0.817002519,0.832205176,0.847407762,0.874997616,0.902587539,0.859627008,0.8166664,0.893269876,0.905706653,0.424063032,0.424020866,0.397200423,0.405563047,0.393051648,0.504728029,0.444563748,0.444563748
GTM,Guatemala,-1.083333714,-1.083333714,-0.934248209,-0.785162759,-0.808080554,-0.830998291,-0.867292762,-0.903587254,-0.824484906,-0.841248177,-0.856626778,-0.685844225,-0.716573334,-0.690304239,-0.842480356,-0.785672411,-0.725545753,-0.725545753
GIN,Guinea,-1.24231735,-1.24231735,-0.965783775,-0.689250237,-1.359941959,-2.030633666,-1.791519761,-1.552405811,-0.812337709,-1.048361136,-1.170816532,-1.889165234,-2.3750936,-2.100300456,-2.087547405,-1.687828915,-1.427564266,-1.427564266
GNB,GuineaBissau,-1.708667906,-1.708667906,-1.838863611,-1.969059171,-1.235151052,-0.50124287,-0.683138013,-0.865033072,-0.529652503,-0.389144746,-0.564109778,-0.48764987,-0.446643296,-0.694282441,-0.653261382,-0.662831464,-0.702445428,-0.702445428
GUY,Guyana,-0.37820575,-0.37820575,-0.195891738,-0.013577727,-0.313822508,-0.614067251,-0.643352866,-0.672638539,-0.489031618,-0.555854837,-0.441801035,-0.768705346,-0.557640883,-0.652704891,-0.619435152,-0.443722058,-0.435977639,-0.435977639
HTI,Haiti,-0.88263771,-0.88263771,-0.972985923,-1.063334131,-0.907885432,-0.752436701,-1.054481745,-1.356526711,-1.349987851,-2.01048441,-1.824712428,-1.38804291,-1.317972035,-1.388143043,-0.94700723,-0.942450067,-0.904890218,-0.904890218
HND,Honduras,-0.572674732,-0.572674732,-0.320923269,-0.069171775,-0.129016072,-0.188860366,-0.264674127,-0.340487901,-0.419826934,-0.436615288,-0.651531879,-0.665096664,-0.436181023,-0.537688602,-0.292009582,-0.488330356,-0.415721897,-0.415721897
HUN,Hungary,0.909636005,0.909636005,1.015111685,1.120587428,0.97003901,0.819490506,0.997087717,1.174684957,1.097009314,0.80647263,0.979201103,0.971230786,0.738530459,0.725719511,0.547988116,0.697309033,0.749348858,0.749348858
ISL,Iceland,1.246085483,1.246085483,1.270846009,1.295606478,1.395433307,1.495260071,1.519027233,1.542794247,1.506781268,1.433453795,1.451733702,1.442679214,1.493388015,1.216471526,1.177795559,1.006227707,1.22349741,1.22349741
IND,India,-0.914021453,-0.914021453,-1.014416456,-1.114811546,-1.045271158,-0.975730628,-1.111254692,-1.246778706,-1.536739195,-1.210263123,-0.991183401,-1.086462142,-1.173948782,-1.121014719,-1.404246337,-1.316020825,-1.201092332,-1.201092332
IDN,Indonesia,-1.180065431,-1.180065431,-1.46859026,-1.757115296,-1.895376444,-2.033637536,-1.828704596,-1.623771672,-2.126220969,-1.86616694,-1.481834702,-1.389695104,-1.191660212,-1.067634561,-0.763556205,-0.857941311,-0.81996871,-0.81996871
IRN,"Iran, Islamic Republic of",-0.379510365,-0.379510365,-0.558575213,-0.737640044,-0.750488698,-0.763337362,-0.795440972,-0.827544553,-0.862002006,-0.800438219,-0.825531225,-1.15338057,-1.051622673,-1.041996514,-1.521543583,-1.581433654,-1.454791457,-1.454791457
