"ISO3","name",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
"EST","Estonia",0.17,0.17,0.56,0.62,0.7,0.75,0.81,0.87,0.86,0.82,0.86,0.85,0.83,0.82,0.8,0.71
"ETH","Ethiopia",0.72,0.73,0.71,0.87,0.83,0.81,0.74,0.8,0.77,0.84,0.69,0.7,0.72,0.69,0.66,0.6
"FJI","Fiji",0.76,0.81,0.81,0.8,0.79,0.76,0.79,0.82,0.79,0.82,0.78,0.79,0.75,0.79,0.77,0.74
"FIN","Finland",0.81,0.82,0.83,0.9,0.89,0.88,0.88,0.85,0.85,0.86,0.88,0.91,0.9,0.89,0.87,0.79
"FRA","France",0.81,0.81,0.82,0.81,0.82,0.84,0.85,0.83,0.87,0.86,0.86,0.86,0.81,0.81,0.72,0.8
"GAB","Gabon",0.79,0.6,0.65,0.74,0.78,0.81,0.85,0.9,0.83,0.85,0.82,0.84,0.82,0.75,0.74,0.71
"GMB","Gambia",0.67,0.69,0.7,0.75,0.75,0.77,0.74,0.82,0.78,0.73,0.67,0.66,0.68,0.74,0.72,0.72
"GEO","Georgia",0.47,0.48,0.49,0.5,0.51,0.68,0.61,0.67,0.75,0.76,0.76,0.75,0.78,0.71,0.71,0.7
"DEU","Germany",0.82,0.84,0.86,0.87,0.87,0.88,0.89,0.88,0.87,0.87,0.88,0.87,0.82,0.81,0.81,0.8
"GHA","Ghana",0.66,0.64,0.51,0.51,0.57,0.66,0.71,0.66,0.56,0.62,0.59,0.65,0.7,0.68,0.7,0.66
"GRC","Greece",0.65,0.68,0.7,0.71,0.74,0.76,0.78,0.79,0.79,0.78,0.78,0.79,0.78,0.79,0.79,0.78
"GRD","Grenada","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"GTM","Guatemala",0.67,0.69,0.71,0.7,0.7,0.72,0.75,0.75,0.78,0.77,0.79,0.78,0.72,0.73,0.73,0.7
"GIN","Guinea",0.76,0.8,0.8,0.83,0.85,0.77,0.77,0.74,0.8,0.83,0.75,0.7,0.58,0.54,0.57,0.57
"GNB","Guinea-Bissau",0.37,0.38,0.39,0.4,0.41,0.5,0.71,0.75,0.77,0.78,0.83,0.89,0.81,0.76,0.74,0.67
"GUY","Guyana",0.64,0.72,0.73,0.76,0.81,0.81,0.79,0.79,0.82,0.81,0.8,0.81,0.74,0.74,0.7,0.71
"HTI","Haiti",0.53,0.48,0.5,0.54,0.56,0.61,0.65,0.68,0.67,0.69,0.55,0.59,0.62,0.65,0.69,0.67
"HND","Honduras",0.68,0.63,0.58,0.58,0.6,0.65,0.67,0.69,0.75,0.72,0.72,0.72,0.72,0.74,0.74,0.7
"HUN","Hungary",0.64,0.67,0.63,0.64,0.66,0.7,0.73,0.75,0.71,0.74,0.76,0.74,0.77,0.77,0.74,0.74
"ISL","Iceland",0.78,0.8,0.81,0.86,0.86,0.87,0.85,0.82,0.85,0.85,0.89,0.89,0.83,0.75,0.75,0.7
"IND","India",0.72,0.66,0.65,0.66,0.67,0.64,0.68,0.71,0.78,0.77,0.77,0.78,0.77,0.7,0.69,0.68
"IDN","Indonesia",0.71,0.71,0.71,0.72,0.73,0.49,0.56,0.72,0.75,0.69,0.72,0.74,0.71,0.68,0.72,0.71
"IRN","Iran, Islamic Republic of",0.5,0.51,0.44,0.48,0.55,0.58,0.57,0.6,0.62,0.62,0.6,0.6,0.62,0.61,0.6,0.55
"IRQ","Iraq","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
"IRL","Ireland",0.86,0.86,0.85,0.86,0.87,0.86,0.87,0.82,0.81,0.81,0.83,0.84,0.85,0.85,0.84,0.79
"ISR","Israel",0.73,0.73,0.74,0.74,0.75,0.79,0.8,0.85,0.87,0.82,0.86,0.91,0.84,0.82,0.84,0.78
"ITA","Italy",0.81,0.77,0.81,0.82,0.85,0.86,0.87,0.86,0.85,0.85,0.85,0.85,0.81,0.81,0.81,0.79
